,countrycode,tv_title,tv_make,tv_price,numberofoffers,averageprice,currency,tvspecifications,scrapelink,scrapedate
113,TN,"Toshiba Téléviseur Toshiba 40"" led - S2850 - Noir",Toshiba,"1,229.00 TND",1,"1,229.00 TND",TND,"{'Téléviseur 40"" LED FHD': 'Téléviseur 40"" LED FHD', 'Resolution ecran 1920*1080': 'Resolution ecran 1920*1080', 'Interrupteur marche / arrêt': 'Interrupteur marche / arrêt', 'Montage VESA': 'Montage VESA', 'Couleur Noir': 'Couleur Noir', 'SKU': ' TO026EA0VLNMSNAFAMZ', 'Gamme de produits': ' Toshiba', 'Modèle': ' 40""- led - S2850', 'Taille (Longueur x Largeur x Hauteur cm)': ' 90.5 x 8.1 x 55 cm', 'Poids (kg)': ' 5.6', 'Couleur': ' Noir'}",https://www.jumia.com.tn/toshiba-televiseur-toshiba-40-led-s2850-noir-587035.html,15/09/2022 19:42:49
114,TN,Sofpince Lot de 2 chaises bar bistro - METALLICA - jaune,Sofpince,129.00 TND,1,129.00,TND,"{'Longueur ': ' 41 cm.', 'Largeur ': ' 41 cm.', 'Hauteur ': ' 109 cm.', 'Couleur ': 'jaune', 'Matière\xa0': ' plastique.', '2 Chaise \xa0bar Metallica\xa0- jaune': '2 Chaise \xa0bar Metallica\xa0- jaune', 'SKU': ' BR718IP1FPJ1ONAFAMZ', 'Modèle': ' 2020', 'Taille (Longueur x Largeur x Hauteur cm)': ' 41*41*109', 'Poids (kg)': ' 4.9', 'Couleur': ' jaune'}",https://www.jumia.com.tn/sofpince-lot-de-2-chaises-bar-bistro-metallica-jaune-515868.html,15/09/2022 19:42:50
115,TN,"Telefunken Téléviseur 40"" FHD E20A LED  Android Smart - Garantie 3 ans",Telefunken,"1,156.00 TND",1,"1,156.00 TND",TND,"{'TV TLF 40"" Smart Android': 'TV TLF 40"" Smart Android', 'Type ': ' LED\xa0FHD', 'Resolution 1080*1920 Pixels': 'Resolution 1080*1920 Pixels', 'Lumière Naturelle': 'Lumière Naturelle', 'Couleur Noir': 'Couleur Noir', 'SKU': ' TE848EA0Z91KKNAFAMZ', 'Gamme de produits': ' Telefunken LED FHD', 'Modèle': ' E20A FHD - LED', 'Taille (Longueur x Largeur x Hauteur cm)': ' 95.5 x 55.5 x 8 cm', 'Poids (kg)': ' 38', 'Couleur': ' Noir'}",https://www.jumia.com.tn/telefunken-televiseur-40-fhd-e20a-led-android-smart-garantie-3-ans-580295.html,15/09/2022 19:42:51
116,TN,"Support mural mobile pour tv 26"" - 55"" REF MCR-814",(2 avis vérifiés),58.00 TND,3,58.00,TND,"{'Taille écran ': ""26''-55''"", 'Modèle': ' Support mural mobile MCR-814', 'Capacité ': ' 30 kg', ""Taille de l'écran"": ' 26 - 55 pouces', 'Conformité VESA': ' 75 x 75 mm - 100 x 100 mm - 200 x 100 mm - 200 x 200 mm', 'Mouvement à droite et à gauche, haut et bas bip': 'Mouvement à droite et à gauche, haut et bas bip', 'Distance du mur': ' 85 - 420 mm', 'Couleur noire': 'Couleur noire', 'Angle de retour': ' 180 °', 'SKU': ' SA050EA1LNIO8NAFAMZ', 'Poids (kg)': ' 0.1', 'Couleur': ' NOIR'}",https://www.jumia.com.tn/support-mural-mobile-pour-tv-26-55-ref-mcr-814-sans-marque-mpg20024.html,15/09/2022 19:42:53
117,TN,"VONTECH  Support Mural TV 22""- 42"" Mobile - VT - 322HCL - Noir",VONTECH,49.00 TND,1,49.00,TND,"{'Virage\xa0': ' 170° - Inclinaison\xa0', 'Extension\xa0': ' 75*75 / 100*100 / 200*100 / 200*200mm', 'Taille écran\xa0': ' 22""-42""', 'Distance entre Mur et TV\xa0': ' Min\xa0', 'Dimension sur Mur\xa0': ' 22*7cm', 'Poids\xa0Max ': ' 50Kg', 'Support\xa0mural\xa0 Mobile\xa0VONTECH\xa0pour TV LED\xa0/\xa0LCD\xa0 Adapté pour TV LCD LED .': 'Support\xa0mural\xa0 Mobile\xa0VONTECH\xa0pour TV LED\xa0/\xa0LCD\xa0 Adapté pour TV LCD LED .', 'SKU': ' VO560EA1MCFW8NAFAMZ', 'Modèle': ' VT 322', 'Pays de production': ' Turkey', 'Taille (Longueur x Largeur x Hauteur cm)': ' 30 x 20x 20', 'Poids (kg)': ' 1.5', 'Couleur': ' Noir'}",https://www.jumia.com.tn/support-mural-tv-22-42-mobile-vt-322hcl-noir-vontech-mpg10262.html,15/09/2022 19:42:55
118,TN,"Telefunken Téléviseur - E20A - 40""- Smart - Noir - Garantie 3 ans",Telefunken,939.00 TND,1,939.00,TND,"{'40"" LED HD': '40"" LED HD', 'Résolution': '\xa01366 x 768\xa0Pixels', 'Wifi': 'Wifi', 'Smart TV.': 'Smart TV.', 'Décodeur TNT\xa0 - Lecteur Media USB - Système de protection des yeux - Audio Dolby Digital': 'Décodeur TNT\xa0 - Lecteur Media USB - Système de protection des yeux - Audio Dolby Digital', 'Technologie de lumière naturelle -': 'Technologie de lumière naturelle -', 'Panel de basse température': 'Panel de basse température', ""Economie d'énergie\xa0- Connecteurs"": '\xa03x HDMI, 2x USB,\xa0HDMI, RJ45', 'Garantie': ' 3 ans', 'SKU': ' TE848EA16W470NAFAMZ', 'Gamme de produits': ' TV LED', 'Modèle': ' E20A', 'Taille (Longueur x Largeur x Hauteur cm)': ' Dimensions 95.5 x 55.5 x 8 cm', 'Poids (kg)': ' 38', 'Couleur': ' Noir'}",https://www.jumia.com.tn/televiseur-e20a-40-smart-noir-garantie-3-ans-telefunken-mpg29637.html,15/09/2022 19:42:56
119,TN,Tornado Téléviseur 43 HD - Noir -  43ER9500E - Garantie 2 ans,Tornado,949.00 TND,1,949.00 TND,TND,"{'Type ': '\xa0LED HD', ""Taille de l'écran "": '\xa043\xa0pouces', 'Résolution ': '\xa0\xa01920 x 1080\xa0\xa0pixels', 'Connectivité ': '\xa02 HDMI - 2 USB', 'Récepteur intégré ': '\xa0Oui', 'Points forts ': ""\xa0Classe d'efficacité énergétique"", 'Garantie ': '\xa02 ans', 'SKU': ' TO908EA06DND0NAFAMZ', 'Modèle': ' 43ER9500E', 'Poids (kg)': ' 4', 'Couleur': ' NOIR'}",https://www.jumia.com.tn/tornado-televiseur-43-hd-noir-43er9500e-garantie-2-ans-541701.html,15/09/2022 19:42:57
120,TN,"Telefunken Téléviseur 40"" FHD E20A  Android Smart - Garantie 3 ans",Telefunken,854.00 TND,1,854.00 TND,TND,"{'TV TLF 40"" Smart Android': 'TV TLF 40"" Smart Android', 'Type ': ' LED\xa0FHD', 'Resolution 1080*1920 Pixels': 'Resolution 1080*1920 Pixels', 'Lumière Naturelle': 'Lumière Naturelle', 'Couleur Noir': 'Couleur Noir', 'SKU': ' TE848EA0AEPNSNAFAMZ', 'Modèle': ' e20a', 'Couleur': ' noir'}",https://www.jumia.com.tn/telefunken-televiseur-40-fhd-e20a-android-smart-garantie-3-ans-628471.html,15/09/2022 19:42:58
121,TN,Sofpince Lot de 2 chaises bar bistro - METALLICA - greige,Sofpince,129.00 TND,1,129.00 TND,TND,"{'Longueur ': ' 41 cm.', 'Largeur ': ' 41 cm.', 'Hauteur ': ' 109 cm.', 'Couleur ': 'greige', 'Matière\xa0': ' plastique.', '2 Chaise \xa0bar Metallica\xa0- greige': '2 Chaise \xa0bar Metallica\xa0- greige', 'SKU': ' BR718IP0AMMB0NAFAMZ', 'Modèle': ' 2020', 'Taille (Longueur x Largeur x Hauteur cm)': ' 41*41*109', 'Poids (kg)': ' 4.9', 'Couleur': ' greige'}",https://www.jumia.com.tn/sofpince-lot-de-2-chaises-bar-bistro-metallica-greige-515871.html,15/09/2022 19:42:59
122,TN,"Samsung Téléviseur - UA40T5300 - 40"" - FHD - Smart - Garantie 2 ans",Samsung,"1,369.00 TND",1,"1,369.00 TND",TND,"{""Système\nd'exploitation"": '\xa0Tizen ™', 'Résolution': '\xa01920\nx 1080 pixels', 'Contraste': '\xa0Mega\ncontraste', 'Connecteurs': '\xa02\nx HDMI, 1 x USB,\xa01 x Ethernet-\xa0Wi-Fi Direct', ""Classe\nd'efficacité énergétique"": ' A', 'Alimentation\nélectrique': '\xa0AC100-240V 50/60Hz', 'Consommation\nélectrique': '\xa0100\u200e W', 'Dimensions\xa0(LxHxP)': '\xa0917,1\nx 527,7 x 77,0 mm', 'Poids': '\xa07kg', 'Couleur': ' Noir', 'Garantie': '\n2 ans', 'SKU': ' SA024EA1LNZQ4NAFAMZ', 'Gamme de produits': ' Téléviseur', 'Modèle': ' UA40T5300', 'Taille (Longueur x Largeur x Hauteur cm)': ' 91.71 x 52.77 x 7.7', 'Poids (kg)': ' 7'}",https://www.jumia.com.tn/samsung-televiseur-ua40t5300-40-fhd-smart-garantie-2-ans-575869.html,15/09/2022 19:43:00
123,TN,"Nsa Support Mural Fixe Pour TV 26""-55""",Nsa,35.00 TND,1,35.00 TND,TND,"{""Taille de l'écran"": ' 26""-55""', 'Ces supports présentent\xa0un design ultra fin et élégant': 'Ces supports présentent\xa0un design ultra fin et élégant', 'Distance du mur': '40 mm', 'Capacité de charge maximale': '\xa040 kg', 'Montage': '\xa0\xa0VESA 400 x 400', 'Couleur': ' Noir', 'SKU': ' NS570EA0E4IK4NAFAMZ', 'Gamme de produits': ' Support Mural Fixe Pour TV 26""-55"" Réf HY-43F', 'Modèle': ' HY-43F', 'Poids (kg)': ' 1'}",https://www.jumia.com.tn/nsa-support-mural-fixe-pour-tv-26-55-352732.html,15/09/2022 19:43:01
124,TN,"Sbox Support TV mural  37 ""- 70"" - PLB-5746 - Noir",Sbox,99.00 TND,1,99.00 TND,TND,"{""Taille de l'écran "": '\xa0\xa037 ""-70"" / 94cm - 178cm', 'Capacité de poids ': '\xa0\xa035kg', 'Compatible VESA ': '\xa0\xa0200x200, 300X200, 300X300, 400x200, 400X300, 400x400, 600x400', ""Niveau d'écran "": '\xa0±\xa0Profil de\xa08 mm\xa0', 'Oui\xa0Type de panneau ': '\xa0\xa0amovible\xa0Matériau du\xa0panneau\xa0', 'Finition de surface ': '\xa0galvanoplastie, revêtement en poudre, électrophorèse', 'Couleur ': '\xa0noir', 'Dimensions ': '\xa030x702x440mm', 'Gestion des câbles ': '\xa0\xa0non', 'Antivol ': '\xa0Non', 'SKU': ' SB341EA085LOCNAFAMZ', 'Modèle': ' PLB-5746F', 'Taille (Longueur x Largeur x Hauteur cm)': ' 37 ""-70"" / 94cm - 178cm', 'Poids (kg)': ' 35', 'Couleur': ' Noir'}",https://www.jumia.com.tn/sbox-support-tv-mural-37-70-plb-5746-noir-389631.html,15/09/2022 19:43:02
125,TN,"Meliconi Support TV Mural - SLIMSTILE 200SDR - TV 26""à 40""",Meliconi,172.47 TND,1,172.47 TND,TND,"{'Support mural pour LED, LCD et Plasma.': 'Support mural pour LED, LCD et Plasma.', ""Dimensions du TV ('')"": ' 26-40 (66 à 102 cm)', 'Portée maxi (kg)': ' 25', 'Vesa (mm)': ' 200 - 200x100', 'Distance du mur (mm)': ' min. 40 - max. 415', 'Garantie 10 ans': 'Garantie 10 ans', 'Rotation horizontale (°)': ' + - 90', 'Rotation verticale (°)': ' + 30', 'SKU': ' XX345EL13QBIGNAFAMZ', 'Gamme de produits': ' MELICONI', 'Modèle': ' SLIMSTILE 200 SDR', 'Taille (Longueur x Largeur x Hauteur cm)': "" Dimensions du TV ('')"", 'Poids (kg)': ' 1', 'Couleur': ' NOIR'}",https://www.jumia.com.tn/meliconi-support-tv-mural-slimstile-200sdr-tv-26a-40-33766.html,15/09/2022 19:43:03
126,TN,"Sbox Support TV mural  32 ""à 55"" - PLB-2544F - Noir",Sbox,39.00 TND,1,39.00 TND,TND,"{'Modèle': ' PLB-2544F', ""Taille d'écran suggérée"": '\xa032 ""- 55"" / 81 cm - 140 cm', 'Charge nominale': '\xa035 kg / 77 lb', 'VESA': '\xa0200x200, 400x200, 300x300, 400x400, 400x300, 300x200', 'Inclinaison': '\xa0N / A', 'Pivotant': '\xa0N / A', 'Profil': '\xa028 mm', 'Matériel': '\xa0acier', 'Finition de surface': '\xa0revêtement en poudre', 'Couleur disponible': '\xa0noir', 'Taille du produit (mm)': '\xa028 x 465 X 425 mm', 'Installation': '\xa0Mur', 'plein, Panneau détachable à\xa0double goujon\xa0': '\xa0Oui', 'SKU': ' SB341EA1D8IF0NAFAMZ', 'Taille (Longueur x Largeur x Hauteur cm)': ' 32 ""- 55"" / 81 cm - 140 cm', 'Poids (kg)': ' 35', 'Couleur': ' Noir'}",https://www.jumia.com.tn/support-tv-mural-32-a-55-plb-2544f-noir-sbox-mpg31079.html,15/09/2022 19:43:04
127,TN,"TCL Téléviseur - 32"" - LED HD - D3000 - Garantie 2 ans",TCL,529.00 TND,1,529.00 TND,TND,"{'Téléviseur TCL\xa032"" LED HD': 'Téléviseur TCL\xa032"" LED HD', 'Résolution': '\xa01366 x 768 pixels', 'Luminosité': '\xa0220 cd/m²', 'Contraste': '\xa03000', 'Temps de réponse': '\xa06.5 ms', 'Angle de vision': '\xa0178° H/178° V', 'Haut-parleur': '\xa02x 5 W', 'Design mince': 'Design mince', 'Connecteurs': ' 1x HDMI, 1 x USB', 'Dimensions': ' 800 x 128 x 520 mm', 'Poids': ' 3.9 kg', 'Garantie ': ' 2 ans', 'SKU': ' TC197EA13O214NAFAMZ', 'Modèle': ' 32D3000', 'Taille (Longueur x Largeur x Hauteur cm)': ' 800 x 128 x 520 mm', 'Poids (kg)': ' 2', 'Couleur': ' NOIR'}",https://www.jumia.com.tn/televiseur-32-led-hd-d3000-garantie-2-ans-tcl-mpg25279.html,15/09/2022 19:43:05
128,TN,"TCL Téléviseur LED 32"" HD - Noir - Garantie 2 Ans",TCL,799.00 TND,1,799.00,TND,"{'Téléviseur TCL\xa032"" LED HD': 'Téléviseur TCL\xa032"" LED HD', 'Résolution': '\xa01366 x 768 pixels', 'Luminosité': '\xa0220 cd/m²', 'Contraste': '\xa03000', 'Temps de réponse': '\xa06.5 ms', 'Angle de vision': '\xa0178° H/178° V', 'Haut-parleur': '\xa02x 5 W', 'Design mince': 'Design mince', 'Connecteurs': ' 1x HDMI, 1 x USB', 'Dimensions': ' 800 x 128 x 520 mm', 'Poids': ' 3.9 kg', 'Garantie ': ' 2 ans', 'SKU': ' TC197EA017BQ0NAFAMZ', 'Modèle': ' 32D3000', 'Poids (kg)': ' 3.5', 'Couleur': ' NOIR'}",https://www.jumia.com.tn/televiseur-led-32-hd-noir-garantie-2-ans-tcl-mpg26613.html,15/09/2022 19:43:06
129,TN,"Support Mural pour TV LED de 26""- 63""",(26 avis vérifiés),25.00 TND,1,25.00,TND,"{'Support Mural pour TV LED/LCD/SMART de 26""-63""': 'Support Mural pour TV LED/LCD/SMART de 26""-63""', ""Compatible avec les téviseurs de Taille d'écran\xa026 pouces à\xa063 pouces"": ""Compatible avec les téviseurs de Taille d'écran\xa026 pouces à\xa063 pouces"", 'Capacité de Support': "" Jusqu'à\xa050 KG ."", 'Distance au mur 4 cm.': 'Distance au mur 4 cm.', 'dur': 'dur', 'Support Mural pour TV LED de 26""- 63""': 'Support Mural pour TV LED de 26""- 63""', 'Avec ses Accessoires Vis / chevilles .': 'Avec ses Accessoires Vis / chevilles .', 'SKU': ' SA050EA1DHN4CNAFAMZ', 'Poids (kg)': ' 1', 'Couleur': ' Noir'}",https://www.jumia.com.tn/support-mural-pour-tv-led-de-26-63-sans-marque-mpg12439.html,15/09/2022 19:43:08
130,TN,Sofpince Lot de 4 Chaises Bar Bistro - METALLICA - blanc,Sofpince,255.00 TND,1,255.00 TND,TND,"{'Longueur ': ' 41 cm.', 'Largeur ': ' 41 cm.', 'Hauteur ': ' 109 cm.', 'Couleur ': ' blanc', 'Matière\xa0': ' plastique.', '4 Chaise \xa0bar Metallica\xa0- blanc': '4 Chaise \xa0bar Metallica\xa0- blanc', 'SKU': ' BR718IP04D490NAFAMZ', 'Modèle': ' 2020', 'Taille (Longueur x Largeur x Hauteur cm)': ' 41*41*109', 'Poids (kg)': ' 4.9', 'Couleur': ' blanc'}",https://www.jumia.com.tn/sofpince-lot-de-4-chaises-bar-bistro-metallica-blanc-503370.html,15/09/2022 19:43:09
131,TN,Redbox Télécommande pour les appareils Android,Redbox,20.00 TND,2,20.00,TND,"{'Type': ' Remote Controller', 'Marque': 'Télécommande Box Android', 'Modèle': ' RedBox', 'Alimentation': ' 2 piles AAA (non incluses)', 'Distance de transmission': ' 8 m', 'Procédé matériel': ' ABS', 'Dimensions du produit': ' 10.0', 'Télécommande RedBox': 'Télécommande RedBox', 'SKU': ' RE393EA0YGKYGNAFAMZ', 'Gamme de produits': ' Télécommande pour les appareils Android', 'Poids (kg)': ' 0.1', 'Couleur': ' Noir'}",https://www.jumia.com.tn/telecommande-pour-les-appareils-android-redbox-mpg15398.html,15/09/2022 19:43:11
132,TN,"TCL TV LED 32"" HD - Noir - Garantie 2 Ans + Support Gratuit",TCL,659.00 TND,2,659.00,TND,"{'Téléviseur TCL\xa032"" LED HD': 'Téléviseur TCL\xa032"" LED HD', 'Résolution': '\xa01366 x 768 pixels', 'Luminosité': '\xa0220 cd/m²', 'Contraste': '\xa03000', 'Temps de réponse': '\xa06.5 ms', 'Angle de vision': '\xa0178° H/178° V', 'Haut-parleur': '\xa02x 5 W', 'Design mince': 'Design mince', 'Connecteurs': ' 1x HDMI, 1 x USB', 'Dimensions': ' 800 x 128 x 520 mm', 'Poids': ' 3.9 kg', 'Garantie ': ' 2 ans', 'SKU': ' TC197EA1KZFE0NAFAMZ', 'Gamme de produits': ' Eléctronique', 'Modèle': ' 32D3000', 'Poids (kg)': ' 3.5', 'Couleur': ' NOIR'}",https://www.jumia.com.tn/tv-led-32-hd-noir-garantie-2-ans-support-gratuit-tcl-mpg25272.html,15/09/2022 19:43:13
133,TN,Sofpince Tabouret Pliable Arabesque GM - Plastique,Sofpince,19.00 TND,1,19.00 TND,TND,"{'Marque\xa0': '\xa0Sofpince', 'Pays de fabrication ': '\xa0Tunisie', 'Matière ': '\xa0Plastique', 'Type ': '\xa0Tabouret pliable', 'Dimensions ': '\xa027.5*23*44\xa0cm(l*L*h)', 'Couleurs disponibles ': '\xa0Grége', 'Poids ': '\xa00.1 kg', 'Points forts\xa0': ' Résistant, simple et facile à déplacer; pliable et parfait pour la plage ou le camping.', 'SKU': ' BR718FD1719J8NAFAMZ', 'Gamme de produits': ' Tabouret', 'Modèle': ' arabesque', 'Taille (Longueur x Largeur x Hauteur cm)': ' 0.1', 'Poids (kg)': ' 0.1', 'Couleur': ' noir'}",https://www.jumia.com.tn/sofpince-tabouret-pliable-arabesque-gm-plastique-528227.html,15/09/2022 19:43:14
134,TN,Support Mural pour TV LED,(Pas d'avis disponibles),16.00 TND,1,16.00 TND,TND,"{""Support Fixe LED/LCD 14'' 55''"": ""Support Fixe LED/LCD 14'' 55''"", 'Capacité\xa0 ': ' 40 kg', 'couleur noir': 'couleur noir', 'SKU': ' SA050EA088YTGNAFAMZ', 'Gamme de produits': ' Support Mural pour TV LED de', 'Modèle': ' Support Mural pour TV LED', 'Taille (Longueur x Largeur x Hauteur cm)': ' 15*15*10', 'Poids (kg)': ' 0.3', 'Couleur': ' noire'}",https://www.jumia.com.tn/sans-marque-support-mural-pour-tv-led-355831.html,15/09/2022 19:43:15
135,TN,Sofpince Lot de 2 chaises bar bistro - METALLICA - rouge,Sofpince,129.00 TND,1,129.00 TND,TND,"{'Longueur ': ' 41 cm.', 'Largeur ': ' 41 cm.', 'Hauteur ': ' 109 cm.', 'Couleur ': 'jaune', 'Matière\xa0': ' plastique.', '2 Chaise \xa0bar Metallica\xa0- jaune': '2 Chaise \xa0bar Metallica\xa0- jaune', 'SKU': ' BR718IP1LNV3GNAFAMZ', 'Modèle': ' 2020', 'Taille (Longueur x Largeur x Hauteur cm)': ' 41*41*109', 'Poids (kg)': ' 4.9', 'Couleur': ' rouge'}",https://www.jumia.com.tn/sofpince-lot-de-2-chaises-bar-bistro-metallica-rouge-515869.html,15/09/2022 19:43:16
136,TN,Sofpince Chaise Bar - METALLICA - Blanc,Sofpince,53.90 TND,2,53.90,TND,"{'Longueur ': ' 41 cm.', 'Largeur ': ' 41 cm.', 'Hauteur ': ' 109 cm.', 'Couleur ': ' Blanc', 'Matière\xa0': ' plastique.', 'Chaise Metallica\xa0- Blanc': 'Chaise Metallica\xa0- Blanc', 'SKU': ' BR718IP0EFKV0NAFAMZ', 'Modèle': ' 2020', 'Taille (Longueur x Largeur x Hauteur cm)': ' 41*41*109', 'Poids (kg)': ' 4.9', 'Couleur': ' Blanc'}",https://www.jumia.com.tn/chaise-bar-metallica-blanc-sofpince-mpg31516.html,15/09/2022 19:43:18
137,TN,Sofpince Lot de 2 chaises bar bistro - METALLICA - Jaune,Sofpince,129.00 TND,1,129.00 TND,TND,"{'Longueur ': ' 41 cm', 'Largeur ': ' 41 cm', 'Hauteur ': ' 109 cm', 'Couleur ': ' Noir', 'Matière\xa0': ' plastique', '2 Chaise \xa0bar Metallica\xa0- Jaune': '2 Chaise \xa0bar Metallica\xa0- Jaune', 'SKU': ' BR718IP11IJ7ONAFAMZ', 'Modèle': ' 2020', 'Taille (Longueur x Largeur x Hauteur cm)': ' 41*41*109', 'Poids (kg)': ' 4.9', 'Couleur': ' Jaune'}",https://www.jumia.com.tn/sofpince-lot-de-2-chaises-bar-bistro-metallica-jaune-501036.html,15/09/2022 19:43:18
138,TN,Sofpince Lot de 2 chaises bar bistro - METALLICA - jaune,Sofpince,129.00 TND,1,129.00 TND,TND,"{'Longueur ': ' 41 cm.', 'Largeur ': ' 41 cm.', 'Hauteur ': ' 109 cm.', 'Couleur ': 'jaune', 'Matière\xa0': ' plastique.', '2 Chaise \xa0bar Metallica\xa0- jaune': '2 Chaise \xa0bar Metallica\xa0- jaune', 'SKU': ' BR718IP19R6ZWNAFAMZ', 'Modèle': ' 2020', 'Taille (Longueur x Largeur x Hauteur cm)': ' 41*41*109', 'Poids (kg)': ' 4.9', 'Couleur': ' jaune'}",https://www.jumia.com.tn/sofpince-lot-de-2-chaises-bar-bistro-metallica-jaune-515867.html,15/09/2022 19:43:19
139,TN,"Hisense Téléviseur 43"" 43A5100TS - FULL HD - Récepteur intégré - Garantie 2 ans",Hisense,"1,175.00 TND",1,"1,175.00 TND",TND,"{'Réf': '\xa043A5100TS', 'Téléviseur LED Full HD 43""': 'Téléviseur LED Full HD 43""', 'Résolution': ' 1920 x 1080', 'SLIM Design': 'SLIM Design', 'Récepteur intégré': 'Récepteur intégré', 'TUNER T2/C/S2\xa0- 2x HDMI': 'TUNER T2/C/S2\xa0- 2x HDMI', '1x USB - 1x Audio (L/R) Input': '1x USB - 1x Audio (L/R) Input', '1x Prise casque 2x Prises antennes': '1x Prise casque 2x Prises antennes', 'Puissance des haut-parleurs': ' 2x 6W', 'Dolby Digital AC3': 'Dolby Digital AC3', 'Classe énergétique A+': 'Classe énergétique A+', 'Dimensions': ' 970 x 76.5 x 573 mm', 'Garantie\xa02 ans': 'Garantie\xa02 ans', 'SKU': ' HI516EA0DQ5NSNAFAMZ', 'Modèle': ' TV43"" 43A5100TS', 'Taille (Longueur x Largeur x Hauteur cm)': ' 97 x 7.65 x 57.3', 'Poids (kg)': ' 0.5', 'Couleur': ' noir'}",https://www.jumia.com.tn/hisense-televiseur-43-43a5100ts-full-hd-recepteur-integre-garantie-2-ans-455032.html,15/09/2022 19:43:20
140,TN,Sofpince Chaise Bar - METALLICA - Jaune,Sofpince,53.90 TND,1,53.90,TND,"{'Longueur ': ' 41 cm.', 'Largeur ': ' 41 cm.', 'Hauteur ': ' 109 cm.', 'Couleur ': ' Jaune', 'Matière\xa0': ' plastique.', 'Chaise Metallica\xa0- Jaune': 'Chaise Metallica\xa0- Jaune', 'SKU': ' BR718IP0QC8YKNAFAMZ', 'Modèle': ' 2020', 'Taille (Longueur x Largeur x Hauteur cm)': ' 41*41*109', 'Poids (kg)': ' 4.9', 'Couleur': ' Jaune'}",https://www.jumia.com.tn/sofpince-chaise-bar-metallica-jaune-514244.html,15/09/2022 19:43:21
141,TN,Crochet adhesif telecom SP01,(Pas d'avis disponibles),13.00 TND,1,13.00 TND,TND,"{'Support de télécommande': 'Support de télécommande', ""Peut être placé sur n'importe quelle table d'extrémité, table basse ou autre surface dans votre salon pour garder vos télécommandes à portée de main."": ""Peut être placé sur n'importe quelle table d'extrémité, table basse ou autre surface dans votre salon pour garder vos télécommandes à portée de main."", 'Le fond froissé, anti-dérapant, fournit des commandes à distance avec de meilleurs soins et il est également bon avec le téléphone.': 'Le fond froissé, anti-dérapant, fournit des commandes à distance avec de meilleurs soins et il est également bon avec le téléphone.', 'Fait de haute qualité mentale, solide et durable.': 'Fait de haute qualité mentale, solide et durable.', 'Les télécommandes peuvent être rangées en toute sécurité et faciles à trouver.': 'Les télécommandes peuvent être rangées en toute sécurité et faciles à trouver.', 'Élégant': 'Élégant', 'SKU': ' SA050EA011IM8NAFAMZ', 'Gamme de produits': ' Support', 'Modèle': ' Moderne', 'Pays de production': ' China', 'Poids (kg)': ' 2', 'Couleur': ' blanc'}",https://www.jumia.com.tn/sans-marque-crochet-adhesif-telecom-sp01-405710.html,15/09/2022 19:43:22
142,TN,"Telefunken Téléviseur - 32""- E20A - LED HD - Smart - Garantie 3 ans",Telefunken,745.00 TND,1,745.00,TND,"{'32"" LED HD': '32"" LED HD', 'Résolution': '\xa01366 x 768\xa0Pixels', 'Wifi': 'Wifi', 'Smart TV': 'Smart TV', 'Décodeur TNT -\xa0Netflix\xa0- Lecteur Media USB - Système de protection des yeux - Audio Dolby Digital': 'Décodeur TNT -\xa0Netflix\xa0- Lecteur Media USB - Système de protection des yeux - Audio Dolby Digital', 'Technologie de lumière naturelle -': 'Technologie de lumière naturelle -', 'Panel de basse température': 'Panel de basse température', ""Economie d'énergie\xa0- Connecteurs"": '\xa03x HDMI, 2x USB,\xa0HDMI, RJ45', 'Garantie': ' 3 ans', 'SKU': ' TE848EA1K1RW4NAFAMZ', 'Modèle': ' E20', 'Poids (kg)': ' 1', 'Couleur': ' Noir'}",https://www.jumia.com.tn/telefunken-televiseur-32-e20a-led-hd-smart-garantie-3-ans-314149.html,15/09/2022 19:43:24
143,TN,"Support Mural - 14""- 42"" - Noir",(52 avis vérifiés),13.00 TND,5,13.65,TND,"{'Support mural MIP pour TV LED / LCD': 'Support mural MIP pour TV LED / LCD', 'Adapté pour les téléviseurs de 14"" à 42""': 'Adapté pour les téléviseurs de 14"" à 42""', 'Permet de fixer en toute sécurité un écran plat au mur': 'Permet de fixer en toute sécurité un écran plat au mur', 'Structure en acier renforcé': 'Structure en acier renforcé', 'Installation fixe et compacte': 'Installation fixe et compacte', 'CAPACITÉ': ' 25Kg', 'SKU': ' SA050EL1FDQL4NAFAMZ', 'Gamme de produits': ' SUPPORT TV', 'Modèle': ' SUPPORT TV-14-42', 'Poids (kg)': ' 1', 'Couleur': ' Noir'}",https://www.jumia.com.tn/support-murale-14-42-noir-mip-mpg8472.html,15/09/2022 19:43:25
