,Country Code,Category,Name,Avg Price,Currency,Nb of Offers,Rank,Rating,Reviews,Description,scrape_link,date_scraped,Varumärke,Bildstorlek,Upplösning,Bildskärmsteknik,HDR,Smart TV,Lanseringsår,Pris/tum,Produktnamn,Kategori,"TV-mottagare, digital",Dubbla mottagare,Stöd för CI/CA-modul,CI+,Typ av digital-mottagare,"Analog 3,5mm-ingång (Aux)",Digital optisk ut (S/PDIF),HDMI,Antal HDMI-ingångar,HDCP-version,HDMI-version,Standarder som stöds,Hörlursutgång,Komponent in (YPbPr/YCbCr),Komposit in,USB-kontakt,Inspelningsfunktion via USB (PVR),USB 2.0,USB 3.1 Gen 1 (5Gbps),USB-kontakter (totalt),VGA in,Övriga anslutningar,Bildfrekvens,Bildförhållande,Bildstorlek (cm),Ljusstyrka,Rörelseförbättring (frekvens/index),Typ av index/mätmetod,Skärmtyp,Stödda videoformat,Uppdateringsfrekvens,Bildfiler som stöds,Ljudfiler som stöds,Ljudformat,Videofiler som stöds,Tillgängliga färger,Utformning panel,"Djup, utan stativ","Höjd, utan stativ",Mått (BxHxD),Bredd,Djup,Höjd,Produktvikt,"Vikt, utan stativ",Funktioner,Internettjänster/appar som stöds,Operativsystem,Ethernet-anslutning,Trådlöst nätverk (Wi-Fi),Trådlös nätverkstandard (IEEE 802.11),3D-stöd (3D-ready),DLNA,Full HD (HD ready 1080p),4K120,Ultra HD-certifierad (UHD/4K),Typ av HDR,Streaming-standarder,VESA-fäste,Typ av VESA-fäste,Inbyggda högtalare,Processorhastighet,Anslutning för 9V/12V/14V,Effektförbrukning drift (min-max),Effektförbrukning standby/viloläge,Energiförbrukning i HDR-läge (per 1000h),Energiförbrukning i SDR-läge (per 1000h),Energiklass (A-G),Energiklass (HDR),Bakbelysning,Diodplacering,Teknologier,Paneltyp
89,SW,TV,"Samsung QLED QE75Q70A 75"" 4K Ultra HD (3840x2160) Smart TV",17564.05,SEK,20,Rank 90,1.8,(1 omdöme),"Det billigaste priset för Samsung QLED QE75Q70A 75"" 4K Ultra HD (3840x2160) Smart TV just nu är 12 990 kr. Det är en av de 100 mest populära produkterna i kategorin TV med ett genomsnittligt betyg på 1.8 av 5.  Prisjakt jämför priser och erbjudanden från 20 butiker. ",https://www.prisjakt.nu/produkt.php?p=5734738,13/08/2022 17:18:53,Samsung,75 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,2021,173.2 kr/tum,"Samsung QLED QE75Q70A 75"" 4K Ultra HD (3840x2160) Smart TV",TV,Ja,Nej,Ja,Ja,,,Ja,Ja,4 st,,,,Nej,,,Ja,Ja,,,2 st,,,"24p, 30p, 60p, 50p",16:9,189 cm,,Ja,Samsung Picture Quality Index (PQI) 3400,QLED,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)",,,,Dolby Digital Plus,,"Svart, Grå, Titan",,26.6 mm,960.7 mm,,1677.5 mm,338.9 mm,1026.8 mm,33.4 kg,32.1 kg,"Bluetooth, Röststyrning, Stöd för NFC, Stöd för HbbTV, Adaptiv synk-teknik, ALLM, Variable Refresh Rate (VRR)",,Tizen OS,Ja,Ja,"802.11a, 802.11ac (Wi-Fi 5)",Nej,Ja,Ja,,Ja,"HDR10, HLG",,Ja,400x400mm,,,Nej,320 W,0.5 W,213 kWh,115 kWh,E,G,LED (lysdiod),Bakbelyst (Back),,
90,SW,TV,"LG 55NANO75 55"" 4K Ultra HD (3840x2160) LCD Smart TV",7331.833333333333,SEK,6,Rank 91,2.8,(2 omdömen),"Det billigaste priset för LG 55NANO75 55"" 4K Ultra HD (3840x2160) LCD Smart TV just nu är 5 690 kr. Det är en av de 100 mest populära produkterna i kategorin TV med ett genomsnittligt betyg på 2.8 av 5.  Prisjakt jämför priser och erbjudanden från 6 butiker. ",https://www.prisjakt.nu/produkt.php?p=5750359,13/08/2022 17:18:56,LG,55 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,SW,TV,"Samsung QLED QE55Q60A 55"" 4K Ultra HD (3840x2160) Smart TV",10888.846153846154,SEK,13,Rank 92,,,"Det billigaste priset för Samsung QLED QE55Q60A 55"" 4K Ultra HD (3840x2160) Smart TV just nu är 7 790 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 13 butiker. ",https://www.prisjakt.nu/produkt.php?p=5734882,13/08/2022 17:18:59,Samsung,55 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,2021,141.64 kr/tum,"Samsung QLED QE55Q60A 55"" 4K Ultra HD (3840x2160) Smart TV",TV,Ja,Nej,Ja,Ja,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",0 st,Ja,Ja,3 st,2.3,2.0,"eARC, ARC",Nej,,,Ja,Ja,2 st,0 st,2 st,Nej,,"24p, 30p, 60p, 50p",16:9,138 cm,,Ja,Samsung Picture Quality Index (PQI) 3100,QLED,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)",60 Hz,"JPEG/JPG, PNG, BMP, GIF","MP3, WMA, Ogg Vorbis, FLAC, WAV (PCM), AAC, AIFF, Apple Lossless (ALAC)",Dolby Digital Plus,,Svart,,25.7 mm,846 mm,,1232.1 mm,228.8 mm,747.8 mm,16.2 kg,15.5 kg,"Bluetooth, Röststyrning, Time-shift, Stöd för HbbTV",Webbläsare,Tizen OS,Ja,Ja,"802.11a, 802.11b, 802.11g, 802.11n (Wi-Fi 4), 802.11ac (Wi-Fi 5)",Nej,Ja,Ja,,Ja,"HDR10, HLG, HDR10+",,Ja,200x200mm,2-kanal (Stereo),,Nej,77 W,0.5 W,140 kWh,77 kWh,F,G,LED (lysdiod),,Quantum dot,
92,SW,TV,"Thomson 43UG6300 43"" 4K Ultra HD (3840x2160) LCD Smart TV",3994.5,SEK,2,Rank 93,,,"Det billigaste priset för Thomson 43UG6300 43"" 4K Ultra HD (3840x2160) LCD Smart TV just nu är 2 990 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 2 butiker. ",https://www.prisjakt.nu/produkt.php?p=5692456,13/08/2022 17:19:02,Thomson,43 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,2021,69.53 kr/tum,"Thomson 43UG6300 43"" 4K Ultra HD (3840x2160) LCD Smart TV",TV,Ja,,,,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,,Ja,,,,,,,,Ja,,,,,,,,,109 cm,,,,,2160p (4K Ultra HD),,,,,,Svart,,,,,,,,,,"Bluetooth, Stöd för HbbTV","YouTube, Netflix",,,Ja,,,Ja,Ja,,Ja,,,,,,,Nej,,,,,,,LED (lysdiod),,,
93,SW,TV,"Sony Bravia XR-65X95J 65"" 4K Ultra HD (3840x2160) LCD Google TV",20318.2,SEK,5,Rank 94,3.8,(1 omdöme),"Det billigaste priset för Sony Bravia XR-65X95J 65"" 4K Ultra HD (3840x2160) LCD Google TV just nu är 16 790 kr. Det är en av de 100 mest populära produkterna i kategorin TV med ett genomsnittligt betyg på 3.8 av 5.  Prisjakt jämför priser och erbjudanden från 5 butiker. ",https://www.prisjakt.nu/produkt.php?p=5759331,13/08/2022 17:19:05,Sony,65 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,SW,TV,"LG OLED77G2 77"" 4K Ultra HD (3840x2160) OLED Smart TV",52950.57142857143,SEK,14,Rank 95,,,"Det billigaste priset för LG OLED77G2 77"" 4K Ultra HD (3840x2160) OLED Smart TV just nu är 44 879 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 14 butiker. ",https://www.prisjakt.nu/produkt.php?p=6003063,13/08/2022 17:19:11,LG,77 tum,4K Ultra HD (3840x2160),OLED,Ja,Ja,2022,582.84 kr/tum,"LG OLED77G2 77"" 4K Ultra HD (3840x2160) OLED Smart TV",TV,Ja,Nej,Ja,Ja,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,Ja,Ja,4 st,2.2,2.1,eARC,,0 st,0 st,Ja,Nej,,,,Nej,,"24p, 60p, 50p, 120p",16:9,195 cm,,Ja,LG OLED Motion Pro,OLED evo,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)",120 Hz,,,"Dolby Digital 5.1, Dolby Digital Plus, Dolby Atmos",,"Svart, Silver",Platt,,,,,,,,,"Bluetooth, Röststyrning, Time-shift, Stöd för NFC, Mobilapp för styrning av funktioner, Stöd för HbbTV, Adaptiv synk-teknik, Stöd för HomeKit, ALLM, Variable Refresh Rate (VRR)","YouTube, Spotify, Webbläsare, Netflix, Viaplay, SVT Play, TV4 Play, SF Anytime, Amazon Prime Video, Apple TV+",WebOS,Ja,Ja,"802.11a, 802.11b, 802.11g, 802.11n (Wi-Fi 4), 802.11ac (Wi-Fi 5)",Nej,Ja,Ja,Ja,Ja,"Dolby Vision, HDR10, HLG","Miracast, AirPlay 2",,,Flerkanal,,Nej,,,,,,,,,,
95,SW,TV,"Philips 58PUS8536 58"" 4K Ultra HD (3840x2160) LCD Android TV",8100.666666666667,SEK,9,Rank 96,2.7,(2 omdömen),"Det billigaste priset för Philips 58PUS8536 58"" 4K Ultra HD (3840x2160) LCD Android TV just nu är 5 990 kr. Det är en av de 100 mest populära produkterna i kategorin TV med ett genomsnittligt betyg på 2.7 av 5.  Prisjakt jämför priser och erbjudanden från 9 butiker. ",https://www.prisjakt.nu/produkt.php?p=5802414,13/08/2022 17:19:13,Philips,58 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,,103.28 kr/tum,"Philips 58PUS8536 58"" 4K Ultra HD (3840x2160) LCD Android TV",TV,Ja,,Ja,Ja,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,,Ja,4 st,,1.4,,,,,Ja,,2 st,,2 st,,,"24p, 30p, 60p, 50p",16:9,,,,,LED,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)",,,,,MPEG4,Silver,,80 mm,749 mm,,1289 mm,256 mm,820 mm,17.4 kg,20.2 kg,Omgivningsljus (Ambilight),SVT Play,Android TV,Ja,Ja,,,Ja,Ja,,Ja,,,Ja,,,,Nej,,0.3 W,,,,,LED (lysdiod),,,
96,SW,TV,"Philips 65PUS7556 65"" 4K Ultra HD (3840x2160) LCD Smart TV",7487.375,SEK,8,Rank 97,,,"Det billigaste priset för Philips 65PUS7556 65"" 4K Ultra HD (3840x2160) LCD Smart TV just nu är 5 555 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 8 butiker. ",https://www.prisjakt.nu/produkt.php?p=5799828,13/08/2022 17:19:17,Philips,65 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,,85.46 kr/tum,"Philips 65PUS7556 65"" 4K Ultra HD (3840x2160) LCD Smart TV",TV,Ja,,Ja,Ja,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,,Ja,2 st,,2.1,,Ja,,,Ja,,,,2 st,,,"24p, 30p, 60p, 50p",16:9,164 cm,,,,LED,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)",,,"MP3, WMA, WAV (PCM), AAC",Dolby Atmos,"MPEG1, MPEG2, MPEG4, AVC/H.264, AVI, Matroska (MKV), HEVC/H.265","Svart, Silver",Platt,87.1 mm,712.1 mm,,1227.7 mm,256.2 mm,742.7 mm,13.3 kg,13.1 kg,"Bluetooth, Röststyrning, Omgivningsljus (Ambilight)","YouTube, Netflix, SVT Play",Saphi,Ja,Ja,802.11n (Wi-Fi 4),,,Ja,,Ja,"Dolby Vision, HDR10",,Ja,200x200mm,,,Nej,95 W,0.3 W,140 kWh,95 kWh,,G,LED (lysdiod),,,
97,SW,TV,"Sony Bravia XR-55A95K 55"" 4K Ultra HD (3840x2160) QD-OLED Google TV",35755.0,SEK,16,Rank 98,,,"Det billigaste priset för Sony Bravia XR-55A95K 55"" 4K Ultra HD (3840x2160) QD-OLED Google TV just nu är 28 961 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 16 butiker. ",https://www.prisjakt.nu/produkt.php?p=5947712,13/08/2022 17:19:21,Sony,55 tum,4K Ultra HD (3840x2160),OLED,Ja,Ja,2022,526.56 kr/tum,"Sony Bravia XR-55A95K 55"" 4K Ultra HD (3840x2160) QD-OLED Google TV",TV,Ja,,Ja,Ja,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",0 st,Ja,Ja,4 st,2.3,2.1,eARC,Nej,0 st,1 st,Ja,Ja,,,2 st,Nej,,"24p, 30p, 60p, 50p, 120p",16:9,139 cm,,Ja,,OLED,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)",120 Hz,JPEG/JPG,"MP3, WMA, Ogg Vorbis, FLAC, WAV (PCM), AAC","Dolby Digital 5.1, Dolby Digital Plus, Dolby Atmos","Xvid, MPEG1, MPEG2, MPEG4, WMV, 3GP/3GPP, AVC/H.264, WMV9 HD (VC-1), AVI, Matroska (MKV), AVCHD, MOV, TS, HEVC/H.265, VP9",Svart,Platt,43 mm,714 mm,,1225 mm,,,,21 kg,"Bluetooth, Time-shift, Mobilapp för styrning av funktioner, Stöd för HbbTV, Adaptiv synk-teknik, Stöd för HomeKit, ALLM, Variable Refresh Rate (VRR)","Facebook, YouTube, Skype, Spotify, Webbläsare, Netflix, Vimeo, Viaplay, SVT Play, TV4 Play, SF Anytime, Amazon Prime Video, Apple TV+",Android TV,Ja,Ja,"802.11a, 802.11b, 802.11g, 802.11n (Wi-Fi 4), 802.11ac (Wi-Fi 5)",Nej,Ja,Ja,Ja,Ja,"Dolby Vision, HDR10, HLG","Google Cast/Chromecast, AirPlay 2",Ja,300x300mm,Flerkanal,,Nej,,,,,,,,,,
98,SW,TV,"LG OLED65G2 65"" 4K Ultra HD (3840x2160) OLED Smart TV",37946.375,SEK,16,Rank 99,,,"Det billigaste priset för LG OLED65G2 65"" 4K Ultra HD (3840x2160) OLED Smart TV just nu är 35 990 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 16 butiker. ",https://www.prisjakt.nu/produkt.php?p=6003075,13/08/2022 17:19:25,LG,65 tum,4K Ultra HD (3840x2160),OLED,Ja,Ja,2022,553.69 kr/tum,"LG OLED65G2 65"" 4K Ultra HD (3840x2160) OLED Smart TV",TV,Ja,Nej,Ja,Ja,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,Ja,Ja,4 st,2.2,2.1,eARC,,0 st,0 st,Ja,Nej,,,,Nej,,"24p, 60p, 50p, 120p",16:9,165 cm,,Ja,LG OLED Motion Pro,OLED evo,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)",120 Hz,,,"Dolby Digital 5.1, Dolby Digital Plus, Dolby Atmos",,"Svart, Silver, Grå",Platt,,,,,,,,,"Bluetooth, Röststyrning, Time-shift, Stöd för NFC, Mobilapp för styrning av funktioner, Stöd för HbbTV, Adaptiv synk-teknik, Stöd för HomeKit, ALLM, Variable Refresh Rate (VRR)","YouTube, Spotify, Webbläsare, Netflix, Viaplay, SVT Play, TV4 Play, SF Anytime, Amazon Prime Video, Apple TV+",WebOS,Ja,Ja,"802.11a, 802.11b, 802.11g, 802.11n (Wi-Fi 4), 802.11ac (Wi-Fi 5)",Nej,Ja,Ja,Ja,Ja,"Dolby Vision, HDR10, HLG","Miracast, AirPlay 2",,,Flerkanal,,Nej,,,,,,,,,,
99,SW,TV,"Samsung QLED QE65Q80B 65"" 4K Ultra HD (3840x2160) Smart TV",17939.714285714286,SEK,14,Rank 100,,,"Det billigaste priset för Samsung QLED QE65Q80B 65"" 4K Ultra HD (3840x2160) Smart TV just nu är 12 990 kr.   Prisjakt jämför priser och erbjudanden från 14 butiker. ",https://www.prisjakt.nu/produkt.php?p=6016432,13/08/2022 17:19:28,Samsung,65 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,2022,199.85 kr/tum,"Samsung QLED QE65Q80B 65"" 4K Ultra HD (3840x2160) Smart TV",TV,,,,,,,,Ja,4 st,,,,,,,,,,,,,,"24p, 30p, 60p, 50p",16:9,,,,,QLED,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)",,,,,,"Svart, Silver",,,,,,,,,,Adaptiv synk-teknik,,Tizen OS,,Ja,,,,Ja,,Ja,,,Ja,,,,Nej,,,,,,,LED (lysdiod),,Quantum dot,
